rank,ticker,name,price,price_date,ma200_form,discount_grade,debt_gate,debt_note,kill_type,peer_basis,peer_n,A_conclusion,n1_implied_g5,consensus_rev_growth,n2_per_share,n2_upside,n2_unreliable,n3_ret_1y,stress_drop,stress_floor_applied,odds,mispricing_label,label_ruler,label_guidance,label_note,pass_bottom_line,position_pct,ps_now,ps_p50_4y,ps_p50_1y,ps_p25_1y,net_debt,ocf_ttm,rev_ttm,op_margin,diluted_shares,shares_src,debt_fixed,shares_fixed,debt_doubt,asof
,SEDG,"SOLAREDGE TECHNOLOGIES, INC.",37.0,2026-09-08,線附近,兩把尺都過,True,淨現金 172 百萬,行業殺,四位 SIC 3674,96,觀察,,0.113900006,-292.56159296588066,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,0.2118594998664611,-0.620175788008761,True,,與指引重疊,第二把尺(目標價溢價),拿到,,True,0.0322489210103079,1.695342182317394,2.2115433614634736,2.1285653569322087,1.8724160954820053,-172233000.0,114081000.0,1332281000.0,-0.1160033056089518,61045194.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,False,2026-06-30
,SANM,Sanmina Corporation,207.4499969482422,2026-09-08,回調,都不過,True,淨負債 ÷ 營運現金流 0.65 倍,行業殺,四位 SIC 3672,11,不入,,0.1598,-411.5210851591015,,每股值無解或 ≤ 0,0.0890041783140846,-0.4204513108515183,True,,市場比指引更悲觀,第二把尺,拿到(明確上調),,False,0.0475679335129079,0.8961065055337599,0.4446354448623435,0.9834348303087396,0.8564955383811562,587961000.0,901056000.0,12763372000.0,0.0415482679655501,55133000.0,XBRL 未拆季 2026-03-29→2026-06-27,False,False,False,2026-06-27
,CLFD,"CLEARFIELD, INC.",29.239999771118164,2026-09-08,殺,"只過一把(重估已完成,不是折讓)",True,淨現金 145 百萬,行業殺,四位 SIC 3661,8,觀察,,0.2229,-17.602612422631015,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,0.0691492702777207,-0.4799063456813882,True,,市場比指引更悲觀,第二把尺,拿到(明確下調),主線改判:補規則後照目標價溢價判,False,0.0416747979683479,2.586506105645218,3.6806099255427167,2.79873202121065,2.614316013761456,-144843000.0,31208000.0,153656000.0,-0.002394960170771,13592072.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,False,2026-06-30
,LUMN,"LUMEN TECHNOLOGIES, INC.",6.699999809265137,2026-09-08,殺,都不過,True,淨負債 ÷ 營運現金流 2.40 倍,混合,四位 SIC 4813,21,不入,,-0.037100002,-11.898989490097788,,每股值無解或 ≤ 0,0.0410908719749938,-0.5207100496313722,True,,與指引重疊,第二把尺(目標價溢價),拿到(維持),,False,0.0384090916128057,0.6313341411864077,0.432389277637232,0.6628451098007029,0.5892941219450022,12876000000.0,5367000000.0,10656000000.0,0.018581081081081,1004104000.0,XBRL 未拆季 2026-04-01→2026-06-30,True,False,False,2026-06-30
,MRCY,"MERCURY SYSTEMS, INC",84.71499633789062,2026-09-08,線附近,都不過,True,淨負債 ÷ 營運現金流 2.80 倍,行業殺,四位 SIC 3670,6,不入,,0.111899994,-8.797080171334969,,每股值無解或 ≤ 0,0.0274915276284783,-0.3469614232880121,True,,市場比指引更悲觀,第二把尺(目標價溢價 +36.2%),"部分拿到(只有定性上調描述,無具體數字)",,False,0.0576432959332139,5.121025843516083,3.0431554405400627,5.304777153611739,4.890942848794479,286609000.0,102388000.0,983622000.0,0.0002846621974701,59460000.0,XBRL 未拆季 2025-06-28→2026-07-03,True,True,True,2026-07-03
,IREN,IREN Limited,48.2400016784668,2026-09-08,回調,都不過,True,淨負債 ÷ 營運現金流 0.81 倍,混合,四位 SIC 6199,135,不入,,1.5553999,-286.458448077336,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.0775542962471285,-0.6164114898416528,True,,市場比指引更悲觀,第二把尺(目標價溢價 +61.1%),"拿不到(無正式財務指引,只有 ARR/產能目標)",,False,0.0324458585370264,21.56949088962656,19.779043036465435,20.16418167574545,17.58397484048772,1700139000.0,2100418000.0,707007000.0,-1.4804860489358662,316123145.0,XBRL 未拆季 2025-07-01→2026-06-30,False,True,False,2026-06-30
,AIP,"Arteris, Inc.",22.76000022888184,2026-09-08,線附近,都不過,True,淨現金 118 百萬,行業殺,四位 SIC 3674,96,不入,,0.21090001,-50.44109526181083,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.0910818151152191,-0.574398019340727,True,,市場比指引更悲觀,第二把尺,拿到(混合:收入上調、虧損擴大),,False,0.0348190615680661,12.716585734216624,7.136270517007163,11.788479285440728,10.20502020076276,-118071000.0,8506000.0,84615000.0,-0.4773267151214324,47276533.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,False,2026-06-30
,PUMP,ProPetro Holding Corp.,12.095000267028809,2026-09-08,線附近,都不過,True,淨負債 ÷ 營運現金流 0.31 倍,個別殺,四位 SIC 1389,18,不入,,0.1724,-0.8806672823763957,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.1123369837495275,-0.4390110104315198,True,,市場比指引更悲觀,第二把尺,"拿到指引,但無收入/盈利指引,只有(已下調的)資本開支指引",,False,0.0455569439598821,1.279409098428112,0.8370712130568237,1.1506026461546348,0.92032880602629,59965000.0,191483000.0,1160087000.0,-0.0096587583517443,122714000.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,False,2026-06-30
,MRAM,"Everspin Technologies, Inc.",16.885000228881836,2026-09-08,回調,都不過,True,淨現金 43 百萬,行業殺,四位 SIC 3674,96,不入,,0.1565,-12.577428861874422,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.2242123438962775,-0.7062031175118362,True,,市場比指引更悲觀,第二把尺(目標價溢價),拿到,,False,0.0283204640478874,6.455123343572176,3.1057801248036254,5.075534769201451,4.101431247190411,-42991000.0,4234000.0,62471000.0,-0.1554961502136991,23882618.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,False,2026-06-30
,AAON,"AAON, INC.",79.91000366210938,2026-09-08,殺,兩把尺都過,False,淨負債 ÷ 營運現金流 5.22 倍,行業殺,四位 SIC 3585,6,不入,0.2826347351074219,0.1659,184.60473445073188,1.3101580026364736,,0.6486753298294281,-0.4966610270045056,True,2.637931972513293,市場比指引更樂觀,第一把尺(隱含增速),拿到,,True,0.0402689136303391,3.462158750737405,5.699229865900199,5.736515598895302,5.072354984464855,452071000.0,86542000.0,1932367000.0,0.1104852235626048,83721199.0,XBRL 未拆季 2026-04-01→2026-06-30,True,False,False,2026-06-30
,KRMN,KARMAN HOLDINGS INC.,40.59999847412109,2026-09-08,殺,兩把尺都過,False,淨負債 ÷ 營運現金流 125.05 倍,混合,四位 SIC 3728,11,不入,0.4122505187988281,0.2739,56.07941015223607,0.3812663118197339,,1.340836071415374,-0.6532223156843449,True,0.583670065558465,市場比指引更樂觀,第一把尺,拿到(明確上調),,True,0.0306174475669085,9.126859713432816,17.761683367966846,21.471304848131066,13.939817162101251,732926000.0,5861000.0,589552000.0,0.1681887263549271,132531000.0,XBRL 未拆季 2026-04-01→2026-06-30,True,False,False,2026-06-30
,ORCL,Oracle Corporation,162.63999938964844,2026-09-08,殺,都不過,False,淨負債 ÷ 營運現金流 4.03 倍,個別殺,四位 SIC 7372,223,不入,0.2979087829589844,0.4629,89.30680688340746,-0.4508927249227992,,0.1781424895145191,-0.6497730863261855,True,-0.6939233624958906,市場比指引更悲觀,第一把尺(隱含增速),拿到(EPS 上調、收入維持),,True,0.030779975996051,7.036030734603693,6.7282049351125695,8.373594803572509,6.950580009436568,128949000000.0,31977000000.0,67358000000.0,0.3059027880875323,2914000000.0,XBRL 未拆季 2025-06-01→2026-05-31,True,True,False,2026-05-31
,TROX,TRONOX HOLDINGS PLC,4.815000057220459,2026-09-08,線附近,兩把尺都過,False,淨負債 ÷ 營運現金流 31.75 倍,個別殺,四位 SIC 2810,9,不入,,0.0454,-37.88122825413551,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,0.3218782250701046,-0.5410305197634451,True,,市場比指引更悲觀,第二把尺,"拿到(隱含上調,滾動季度指引)",,True,0.0369664912965438,0.2517613425404564,0.6359642047801538,0.3344618258017383,0.247854706613994,3207000000.0,101000000.0,3057000000.0,-0.071638861629048,159841000.0,XBRL 未拆季 2026-04-01→2026-06-30,True,False,False,2026-06-30
,CLVT,CLARIVATE PLC,1.8899999856948853,2026-09-08,殺,兩把尺都過,False,淨負債 ÷ 營運現金流 6.99 倍,混合,四位 SIC 7374,70,不入,,-0.065,-5.160619511823915,,每股值無解或 ≤ 0,0.294591773580555,-0.6250000133046081,True,,市場比指引更悲觀,第二把尺,拿到(明確重申/維持),,True,0.031999999318804,0.4948602332794086,1.7092537178277305,0.6758768919062715,0.5786461072500063,4135900000.0,592000000.0,2447000000.0,0.0500612995504699,640700000.0,XBRL 未拆季 2026-01-01→2026-03-31,True,False,False,2026-03-31
,MTZ,MASTEC INC,250.83999633789065,2026-09-08,線附近,都不過,False,淨負債 ÷ 營運現金流 5.23 倍,行業殺,四位 SIC 1623,6,不入,,0.1892,-66.72584212259584,,每股值無解或 ≤ 0,0.1394117035495932,-0.4690864355224016,True,,市場比指引更悲觀,第二把尺(目標價溢價),拿到(上調),,False,0.0426360655211162,1.228110001604027,0.8297952342027585,1.4063195236193071,1.254529762843536,3042790000.0,582025000.0,16109103000.0,0.0349054196251647,78870000.0,XBRL 未拆季 2026-04-01→2026-06-30,True,False,False,2026-06-30
,MEC,"Mayville Engineering Company, Inc.",20.030000686645508,2026-09-08,線附近,都不過,False,淨負債 ÷ 營運現金流 10.95 倍,個別殺,兩位 SIC 34,53,不入,,0.1408,-27.35299246564428,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,0.0398348966235309,-0.4885455435618296,True,,市場比指引更悲觀,第二把尺,拿到(混合:收入上調、EBITDA維持、現金流因擴資本開支下調),,False,0.0409378414429622,0.7777740807882593,0.5952423477354689,0.8149139809009829,0.7243470412393411,152543000.0,13930000.0,586341000.0,-0.0218268891310687,22767889.0,XBRL 未拆季 2026-04-01→2026-06-30,True,False,False,2026-06-30
