ticker,p0,p1,ret,rel_spy,ma200,px_vs_ma200,ma200_slope_40d,med_dollar_vol_60d,name,entity_id,sic,sic_description,approx_mcap_usd,shares_outstanding,mcap_now_usd
BXC,50.63999938964844,81.80999755859375,0.615521298274678,0.5975470091823398,62.35054986953735,0.31209745110144915,0.018978349867023292,9743674.978256226,BlueLinx Holdings Inc.,0001301787,5031,"Wholesale-Lumber, Plywood, Millwork & Wood Panels",595804472.5874786,7860217.0,643044333.5800171
BXMT,17.44624137878418,14.199999809265137,-0.1860711140605159,-0.20404540315285413,17.565339426994324,-0.1915897857662432,-0.02330623909634022,27025585.3099823,"BLACKSTONE MORTGAGE TRUST, INC.",0001061630,6798,Real Estate Investment Trusts,2362981222.973133,168543591.0,2393318960.052861
BXP,58.51287078857422,67.69000244140625,0.15683953853489685,0.13886524944255862,62.59929763793945,0.08132207541545133,0.0012312083427656884,90160567.88368225,"BXP, Inc.",0001037540,6798,Real Estate Investment Trusts,10713290163.9758,159661556.0,10807491115.43872
BXSL,23.152517318725586,24.719999313354492,0.0677024434557334,0.04972815436339517,23.686522245407104,0.0436314397377513,0.0013425034748815179,35623231.13327026,Blackstone Secured Lending Fund,0001736035,,,5749701225.936821,232970063.0,5759019797.392153
BY,32.68456268310547,38.849998474121094,0.18863448933959637,0.17066020024725814,33.19279280662536,0.17043475975201883,0.07169158694274169,10329593.466186523,"BYLINE BANCORP, INC.",0001702750,6022,State Commercial Banks,1730188063.169403,45186420.0,1755492348.0509949
BYAH,9.359999656677246,2.5199999809265137,-0.7307692229316703,-0.7487435120240086,26.521480016708374,-0.9049826789704447,-0.500738328128763,365110.9956741333,"Park Ha Biological Technology Co., Ltd.",0001986247,2840,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",,,
BYD,86.64141845703125,78.0199966430664,-0.09950693291385271,-0.11748122200619093,84.05131637573243,-0.07175758801568755,0.005414496891991583,73308829.73861694,BOYD GAMING CORP,0000906553,7011,Hotels & Motels,5572670032.073273,72655414.0,5668575156.3806
BYFC,9.59000015258789,12.119999885559082,0.26381644345318,0.24584215436084178,8.69110003709793,0.39453001735394877,0.1014760181977088,24100.499868392944,BROADWAY FINANCIAL CORP \DE\,0001001171,6035,"Savings Institution, Federally Chartered",,,
BYND,23.280000686645508,11.789999961853027,-0.4935567176071296,-0.5115310066994678,23.07145003795624,-0.488978805300205,-0.2180125976492967,17973472.1789999,"BEYOND MEAT, INC.",0001655210,2000,Food and Kindred Products,5968025418.044541,515818978.0,6081505730.943068
BYRN,6.150000095367432,3.680000066757202,-0.4016260146842582,-0.4196003037765964,9.562250018119812,-0.6151533310900831,-0.24826297188780155,2295514.043045044,Byrna Technologies Inc.,0001354866,3690,"Miscellaneous Electrical Machinery, Equipment & Supplies",78065145.93852425,22693356.0,83511551.59494495
BYSI,1.7400000095367432,0.6179999709129333,-0.6448276048702613,-0.6628018939625995,1.5076999992132187,-0.5901041512002178,-0.11065022610961361,31670.39937376976,BeyondSpring Inc.,0001677940,2834,Pharmaceutical Preparations,25124210.078822374,41119820.0,25412047.563945055
BZ,14.039999961853027,16.920000076293945,0.2051282138366053,0.18715392474426706,16.27965000629425,0.03933438800908573,-0.06052207080174965,54292112.84208298,Kanzhun Ltd,0001842827,7370,"Services-Computer Programming, Data Processing, Etc.",,,
BZAI,1.8899999856948853,0.46000000834465027,-0.7566137503564452,-0.7745880394487834,1.5353499972820281,-0.7003940409945806,-0.2823392925660154,3179509.285390377,"Blaize Holdings, Inc.",0001871638,3674,Semiconductors & Related Devices,69026948.53048438,144832039.0,66622739.14857271
BZFD,1.659999966621399,1.090000033378601,-0.34337346066513474,-0.36134774975747297,1.037580004632473,0.050521433057777676,-0.0523937459395879,658833.0168128014,"BuzzFeed, Inc.",0001828972,4899,"Communications Services, NEC",,,
BZH,25.860000610351562,33.2599983215332,0.2861561305694431,0.2681818414771049,25.245900011062623,0.31744157692769304,0.08745808425094914,12674035.762023926,BEAZER HOMES USA INC,0000915840,1531,Operative Builders,885763503.954937,26679623.0,887364216.1991386
BZUN,2.7100000381469727,2.869999885559082,0.05904053326933267,0.04106624417699445,2.7080000030994413,0.05982270394173694,-0.039180651338713735,556720.0002789497,Baozun Inc.,0001625414,5961,Retail-Catalog & Mail-Order Houses,,,
C,128.43699645996094,137.72000122070312,0.07227671945471004,0.05430243036237181,122.19371849060059,0.1270628549641597,0.05849370313618851,1424658965.2404785,CITIGROUP INC,0000831001,6021,National Commercial Banks,235003509262.86246,1749319009.0,240916216054.87918
CAAP,25.713287353515625,24.40999984741211,-0.0506853708818108,-0.06865965997414902,24.898070831298828,-0.019602763089306308,0.03314230538967844,5021834.144496918,CORPORACION AMERICA AIRPORTS S.A.,0001717393,4581,"Airports, Flying Fields & Airport Terminal Services",3994999000.700882,165219146.0,4032999328.649559
CAAS,4.539999961853027,5.400000095367432,0.18942734377543702,0.1714530546830988,4.451349987983703,0.21311514707775925,0.014606347960170574,68471.0000038147,"China Automotive Systems, Inc.",0002037400,3714,Motor Vehicle Parts & Accessories,163374350.17907906,30170702.0,162921793.67730236
CABA,3.6700000762939453,3.4700000286102295,-0.054495924666486895,-0.07247021375882512,2.9088500046730044,0.19291129588522948,0.01973617389661375,10009737.681102753,"Cabaletta Bio, Inc.",0001759138,2836,"Biological Products, (No Diagnostic Substances)",605277227.3316205,169545445.0,588322699.0007341
CABO,51.34000015258789,25.469999313354492,-0.5038956128232378,-0.521869901915576,77.0565500831604,-0.6694635396229529,-0.22000988636588004,8450871.801757812,"Cable One, Inc.",0001632127,4841,Cable & Other Pay Television Services,161763603.0486584,5673925.0,144514865.8540249
CABR,1.2999999523162842,1.2599999904632568,-0.030769202554013275,-0.0487434916463515,1.114604997932911,0.13044530824820266,0.06953824640832629,62275.99960565567,"Caring Brands, Inc.",0002020737,2844,"Perfumes, Cosmetics & Other Toilet Preparations",15137610.355516436,10368226.0,13063964.661120892
CAC,48.5979118347168,58.16999816894531,0.19696497180338768,0.17899068271104945,48.96360050201416,0.1880253407130965,0.0821260369981256,4931197.975540161,CAMDEN NATIONAL CORP,0000750686,6021,National Commercial Banks,964652529.9882851,16897049.0,982901309.3905792
CACC,561.6699829101562,604.719970703125,0.07664640999669547,0.05867212090435725,518.8920481872559,0.16540612409788902,0.04722368735449867,76777483.48083496,CREDIT ACCEPTANCE CORP,0000885550,6141,Personal Credit Institutions,6309005309.345703,10380580.0,6277344033.481445
CACI,524.9199829101562,623.6099853515625,0.1880096122351238,0.17003532314278558,560.1371005249024,0.11331669472916528,0.006360797899346293,137240792.12036133,CACI INTERNATIONAL INC /DE/,0000016058,7373,Services-Computer Integrated Systems Design,13575084253.161621,22099539.0,13781493192.066284
CADL,8.510000228881836,12.779999732971191,0.501762560428322,0.4837882713359838,7.3908750176429745,0.7291592270825416,0.1816190683571972,13055160.040855408,"Candel Therapeutics, Inc.",0001841387,2836,"Biological Products, (No Diagnostic Substances)",1010045043.405242,76518565.0,977907240.2673388
CAE,25.799999237060547,24.40999984741211,-0.05387594692839237,-0.0718502360207306,27.50659993171692,-0.11257662131967927,-0.01679424673269647,16534479.356575012,CAE INC,0001173382,3690,"Miscellaneous Electrical Machinery, Equipment & Supplies",7596688141.851401,320265108.0,7817671237.411423
CAG,12.961983680725098,15.479999542236328,0.19426161330966685,0.17628732421732862,15.415077176094055,0.0042116147328121745,-0.018168838444064916,198141703.59153748,CONAGRA BRANDS INC.,0000023217,2000,Food and Kindred Products,7743192233.606644,478565642.0,7408195919.0900345
CAH,194.72610473632812,247.17999267578125,0.26937265555883805,0.2513983664664998,215.09961631774902,0.14914195063296876,0.055049771033524486,475574098.64501953,CARDINAL HEALTH INC,0000721371,5122,"Wholesale-Drugs, Proprietaries & Druggists' Sundries",57095016744.29664,232575728.0,57488066743.60449
CAI,16.450000762939453,25.06999969482422,0.524012068820382,0.5060377797280438,20.94757499217987,0.1967972285184958,-0.07006508170895487,72430540.3306961,"Caris Life Sciences, Inc.",0002019410,8071,Services-Medical Laboratories,7008360397.196983,282595186.0,7084661226.778793
CAKE,65.7022476196289,107.58000183105469,0.6373869346733669,0.6194126455810287,68.21215147018432,0.5771383765556513,0.17048405082591578,140899464.9143219,CHEESECAKE FACTORY INC,0000887596,5812,Retail-Eating  Places,5402512018.19426,49760634.0,5353249096.834442
CAL,14.117707252502441,12.430000305175781,-0.1195453990609916,-0.13751968815332982,12.441542682647706,-0.0009277288007075724,0.015102478153055321,6149472.144126892,CALERES INC,0000014707,3140,"Footwear, (No Rubber)",410802553.74383545,33589744.0,417520528.17077637
CALC,4.210000038146973,2.1700000762939453,-0.4845605566195983,-0.5025348457119365,8.600250010490418,-0.7476817448740418,-0.21325947391804556,206812.00096607208,"CalciMedica, Inc.",0001534133,2834,Pharmaceutical Preparations,71697062.74401665,34141460.0,74086970.80478668
CALM,75.13999938964844,74.62999725341797,-0.006787358801878418,-0.024761647894216643,81.10541366577148,-0.07983950909908621,-0.008421436002288285,65961539.28947449,CAL-MAINE FOODS INC,0000016160,0200,Agricultural Prod-Livestock & Animal Specialties,3698004231.2820435,46917080.0,3501421551.538391
CALX,40.150001525878906,35.959999084472656,-0.10435871188461998,-0.1223330009769582,46.18440000534058,-0.22138213162205445,-0.08584839164515035,38942260.534477234,"CALIX, INC",0001406666,4899,"Communications Services, NEC",2366186821.910507,62963989.0,2264184986.7947464
CALY,15.239999771118164,15.899999618530273,0.04330707725225147,0.025332788159913244,14.978550004959107,0.061517944878916264,0.10443230089896183,32618698.775100708,Callaway Golf Co,0000837465,3949,"Sporting & Athletic Goods, NEC",2806185437.7874517,178510521.0,2838317215.8036404
CAMP,4.039999961853027,4.409999847412109,0.09158413095364826,0.07360984186131003,4.481774994134903,-0.01601489294235492,0.011705016956106373,697847.0218658447,Camp4 Therapeutics Corp,0001736730,2834,Pharmaceutical Preparations,238462157.00769424,62753200.0,276741602.4246216
CAMT,163.08999633789062,145.72000122070312,-0.10650558285132494,-0.12447987194366317,152.0316999053955,-0.04151567527443256,0.037395858555996364,71224582.48901367,CAMTEK LTD,0001109138,3827,Optical Instruments & Lenses,6045189191.8576355,45828133.0,6678075596.702545
CAN,0.40799999237060547,0.36000001430511475,-0.11764700726241706,-0.13562129635475528,0.5096649999916554,-0.2936536463932016,-0.2836234344250589,2292944.1071361303,Canaan Inc.,0001780652,6199,Finance Services,,,
CANF,3.240000009536743,2.2300000190734863,-0.3117283912007356,-0.3297026802930738,3.874850006103516,-0.42449384735902673,-0.2274670602702772,117210.00168323517,Can-Fite BioPharma Ltd.,0001536196,2834,Pharmaceutical Preparations,6179482.725316286,2618425.0,5839087.799942493
CANG,4.199999809265137,2.190000057220459,-0.47857139126783965,-0.4965456803601779,6.651800007224083,-0.6707657995065932,-0.3344426205559067,201645.99725484848,Cango Inc.,0001725123,6199,Finance Services,,,
CAPL,21.411619186401367,22.850000381469727,0.06717760028078046,0.049203311188442234,20.924077854156494,0.09204336462219076,0.03450347454406555,677384.7969055176,CrossAmerica Partners LP,0001538849,5172,Wholesale-Petroleum & Petroleum Products (No Bulk Stations),879511830.1486588,38173255.0,872258891.3119411
CAPR,28.530000686645508,9.399999618530273,-0.670522278573576,-0.6884965676659143,23.370650050640105,-0.5977861292620393,0.007951309908644344,37855751.70760155,"CAPRICOR THERAPEUTICS, INC.",0001133869,2834,Pharmaceutical Preparations,574994621.1704378,58138989.0,546506474.4217358
CAPS,0.3400000035762787,0.18000000715255737,-0.47058821982578436,-0.4885625089181226,0.4904999978840351,-0.6330275067705233,-0.24854299967299487,39376.999282836914,Capstone Holding Corp.,0000887151,5030,Wholesale-Lumber & Other Construction Materials,3844073.389600754,20578551.0,3704139.3271892667
CAR,169.36000061035156,138.72999572753906,-0.18085737347913278,-0.198831662571471,157.726900100708,-0.12044175318883144,-0.00085587424820599,54663801.53656006,"AVIS BUDGET GROUP, INC.",0000723612,7510,Services-Auto Rental & Leasing (No Drivers),4869301801.993225,35325754.0,4900741701.492096
CARE,27.057756423950195,31.979999542236328,0.18191615894395463,0.1639418698516164,25.188846921920778,0.2696095077859837,0.12386687625221215,12759559.194755554,"Carter Bankshares, Inc.",0001829576,6021,National Commercial Banks,700601872.4377898,22163931.0,708802503.2341576
CARG,29.729999542236328,33.7400016784668,0.13488066592579684,0.11690637683345861,33.96784994125366,-0.006707762286424335,0.004937622866965752,34080960.41202545,"CarGurus, Inc.",0001494259,7374,Services-Computer Processing & Data Preparation,,,
CARL,11.100000381469727,15.600000381469727,0.4054053914729834,0.38743110238064515,12.13987497806549,0.2850215022523743,0.01298557596763672,1585962.9903793335,"CARLSMED, INC.",0001794546,3841,Surgical & Medical Instruments & Apparatus,446126824.78606796,27302743.0,425922801.2151699
CARR,64.87670135498047,59.709999084472656,-0.07963879424506493,-0.09761308333740315,61.04154870986938,-0.021813824412050598,0.019807592522279815,359449659.97314453,CARRIER GLOBAL Corp,0001783180,3585,Air-Cond & Warm Air Heatg Equip & Comm & Indl Refrig Equip,47464638291.44426,824325057.0,49220448398.77787
CARS,9.90999984741211,11.729999542236328,0.1836528479159858,0.16567855882364757,10.88904998779297,0.07722891853615277,0.017771188138506755,6909833.9195251465,Cars.com Inc.,0001683606,7374,Services-Computer Processing & Data Preparation,641857228.6073341,53532714.0,627938710.7146683
CART,42.20000076293945,51.06999969482422,0.21018954434888326,0.19221525525654504,42.348699798583986,0.2059402044860854,0.04569349318904581,164979695.10440826,Maplebear Inc.,0001579091,7389,"Services-Business Services, NEC",11929198169.917147,231500067.0,11822708351.041786
CASH,80.86039733886719,83.19000244140625,0.028810210921623725,0.0108359218292855,84.59692771911621,-0.016630926389919476,0.033931611951659724,17036699.739074707,"PATHWARD FINANCIAL, INC.",0000907471,6021,National Commercial Banks,1700091870.0056763,20773362.0,1728136035.4962158
CASS,45.89048385620117,55.810001373291016,0.2161563070063255,0.19818201791398726,46.902612380981445,0.1899124279039397,0.07655060325397733,4027257.3247909546,CASS INFORMATION SYSTEMS INC,0000708781,7389,"Services-Business Services, NEC",720473921.2453041,12806149.0,714711193.2765694
CASY,745.0213623046875,756.0900268554688,0.014856841844830937,-0.003117447247507288,726.2637908935546,0.04106804763764638,0.08073829046377745,304779797.6837158,CASEYS GENERAL STORES INC,0000726958,5500,Retail-Auto Dealers & Gasoline Stations,27886534135.04431,37004914.0,27979046420.04431
CAT,863.7576293945312,813.9400024414062,-0.057675469666236934,-0.07564975875857516,771.1207165527344,0.05552864158557935,0.08051828606839773,2458336769.3481445,CATERPILLAR INC,0000018230,3531,Construction Machinery & Equip,364191234523.95776,459674889.0,374147780274.91315
CATO,3.140000104904175,2.5999999046325684,-0.17197458032826596,-0.18994886942060418,3.1252999913692476,-0.16807989255026246,-0.04567988362570463,153562.5005364418,CATO CORP,0000018255,5621,Retail-Women's Clothing Stores,,,
CATX,3.6600000858306885,3.130000114440918,-0.14480873195648558,-0.1627830210488238,3.567199994325638,-0.12256107887984291,-0.008869855872139176,3754046.9896435738,"Perspective Therapeutics, Inc.",0000728387,2834,Pharmaceutical Preparations,353870144.4136491,114151663.0,357294718.2536211
CATY,56.154380798339844,62.689998626708984,0.11638660662717815,0.09841231753483992,54.43550178527832,0.1516381142951646,0.06215392484453952,27942044.425201416,CATHAY GENERAL BANCORP,0000861842,6022,State Commercial Banks,4136256840.0,66713820.0,4182289284.1825104
CAVA,74.66999816894531,60.7599983215332,-0.18628632902789022,-0.20426061812022844,72.03399984359741,-0.1565094475739608,0.018398454475337278,217067509.96246338,"CAVA GROUP, INC.",0001639438,5812,Retail-Eating  Places,7217455081.359268,116806198.0,7097144394.424675
CB,308.81646728515625,341.5899963378906,0.10612623523884768,0.08815194614650945,325.2909045410156,0.050106202077408124,0.03935516406645001,575274067.7627563,Chubb Ltd,0000896159,6331,"Fire, Marine & Casualty Insurance",130948193322.19803,385799859.0,131785372422.96872
CBAN,19.61326026916504,21.75,0.10894362801039414,0.09096933891805592,19.672586302757264,0.10559941968339825,0.054186703125940205,4229857.578659058,COLONY BANKCORP INC,0000711669,6022,State Commercial Banks,451794364.2783737,21220965.0,461555988.75
CBC,27.75581932067871,32.63999938964844,0.17596958722565614,0.15799529813331792,26.76253697351756,0.21961529364524845,0.05542284201153458,21931998.455238342,"Central Bancompany, Inc.",0002065601,,,7736015613.172085,239505133.0,7817447394.937668
CBFV,34.519615173339844,37.599998474121094,0.08923573699512999,0.07126144790279176,35.24863618850708,0.06670789397465215,0.027769373352294346,171503.17401885986,"CB Financial Services, Inc.",0001605301,6022,State Commercial Banks,189390638.00616455,5081584.0,191067550.64611816
CBIO,19.719999313354492,20.8799991607666,0.058823523722262516,0.04084923462992429,15.458049983978272,0.35075246764035506,0.05408514586819413,3636540.491104126,"CRESCENT BIOPHARMA, INC.",0001253689,2834,Pharmaceutical Preparations,688648681.6062927,37143940.0,775565436.027565
CBK,28.95561981201172,34.79999923706055,0.20183920990095316,0.18386492080861494,28.482523412704467,0.22180183029493117,0.07118510386977639,2077467.0055389404,"Commercial Bancgroup, Inc.",0001981546,6022,State Commercial Banks,471186649.74240875,13701269.5,476804168.14676094
CBL,47.752464294433594,54.97999954223633,0.15135418359226405,0.13337989449992582,43.44013656616211,0.26564978584950505,0.1346176340472509,14462654.148674011,CBL & ASSOCIATES PROPERTIES INC,0000910612,6798,Real Estate Investment Trusts,1686070880.8663902,30942757.0,1701232765.69553
CBLL,17.610000610351562,24.719999313354492,0.4037477828832958,0.3857734937909576,19.757849941253664,0.2511482467401498,0.08471291066753306,6696855.07478714,"Ceribell, Inc.",0001861107,3845,Electromedical & Electrotherapeutic Apparatus,952160665.3138828,38378101.0,948706630.3678493
CBNA,36.220001220703125,47.56999969482422,0.3133627303036508,0.2953884412113126,37.71620012283325,0.26126172678847137,0.07902481398155037,771992.0051574707,CHAIN BRIDGE BANCORP INC,0001392272,6021,National Commercial Banks,,,
CBNK,31.512788772583008,36.97999954223633,0.17349181023324545,0.15551752114090722,31.712248163223265,0.16611094085477296,0.052721488546387585,1978277.7961730957,Capital Bancorp Inc,0001419536,6021,National Commercial Banks,593461317.0514526,16290456.0,602421055.422821
CBOE,300.15618896484375,298.3800048828125,-0.0059175327623821605,-0.023891821854720385,283.8992677307129,0.05100660268639734,0.03201090762300529,319732988.4513855,"Cboe Global Markets, Inc.",0001374310,6200,"Security & Commodity Brokers, Dealers, Exchanges & Services",30715250798.362915,104431019.0,31160127959.137085
CBRE,124.63999938964844,147.85000610351562,0.18621635773046075,0.16824206863812252,147.17470058441162,0.004588461987165227,-0.010602937081760078,225271910.95428467,"CBRE GROUP, INC.",0001138118,6500,Real Estate,41137066126.90906,289575298.0,42813709576.727356
CBRL,34.8883056640625,54.689998626708984,0.5675739359003515,0.5495996468080133,36.70655658721924,0.48992451789257063,0.1261067355196306,44048023.49433899,"CRACKER BARREL OLD COUNTRY STORE, INC",0001067294,5812,Retail-Eating  Places,1224859990.9471893,22351460.0,1222401316.7049408
CBSH,50.939117431640625,58.369998931884766,0.1458777041085615,0.12790341501622327,53.21141214370728,0.09694512098731312,0.028097110456213104,60902444.15435791,COMMERCE BANCSHARES INC /MO/,0000022356,6022,State Commercial Banks,8313328905.563919,143432178.0,8372136076.657906
CBT,86.23503112792969,81.4800033569336,-0.055140326486831204,-0.07311461557916943,76.73634151458741,0.06181767007284833,0.05155529285192606,34217422.66578674,CABOT CORP,0000016040,2890,Miscellaneous Chemical Products,4277112430.801605,51631007.0,4206894623.681862
CBU,62.25471496582031,63.849998474121094,0.025625103402636018,0.007650814310297793,61.894762420654295,0.031589685088028396,0.030420113120688486,16664744.06261444,"COMMUNITY FINANCIAL SYSTEM, INC.",0000723188,6021,National Commercial Banks,3314275944.2640495,52615905.0,3359525453.9645004
CBUS,1.4700000286102295,1.590000033378601,0.08163265471621939,0.06365836562388116,1.8763749974966049,-0.15262139204587322,0.03237875600300155,294825.4996538162,"Cibus, Inc.",0001705843,2870,Agricultural Chemicals,,,
CBZ,34.68000030517578,54.849998474121094,0.5816031716105567,0.5636288825182185,39.56695003509522,0.38625793561217314,-0.002847748058201538,35749286.029052734,"CBIZ, Inc.",0000944148,7389,"Services-Business Services, NEC",2955210800.659935,54263879.0,2976373680.3498917
CC,22.191287994384766,15.300000190734863,-0.31054023567238,-0.3285145247647182,17.969382133483887,-0.14855168212906644,0.027318232277072196,37925204.70428467,Chemours Co,0001627223,2800,Chemicals & Allied Products,2359824287.528648,150498995.0,2302634652.205405
CCAP,11.313162803649902,10.369999885559082,-0.08336863302157493,-0.10134292211391316,12.078486285209657,-0.1414487179360091,-0.027222982523453676,2417104.0793418884,"Crescent Capital BDC, Inc.",0001633336,,,383197886.7443847,36845952.0,382092518.0233154
CCB,71.33999633789062,50.33000183105469,-0.2945051245492839,-0.31247941364162213,81.7364001083374,-0.38424004771014075,-0.10419436249092573,8401007.53993988,COASTAL FINANCIAL CORP,0001437958,6022,State Commercial Banks,741692593.0375252,15286327.0,769360865.9001007
CCBG,44.59000015258789,51.84000015258789,0.16259250897489008,0.14461821988255186,45.59673749923706,0.13692345101347003,0.05016356369194952,3945304.0077209473,CAPITAL CITY BANK GROUP INC,0000726601,6022,State Commercial Banks,872435873.2261543,17113297.0,887153319.0912819
CCC,5.139999866485596,7.510000228881836,0.4610895766455916,0.44311528755325336,6.201299984455108,0.21103643553888163,-0.049624211881353686,52767173.066711426,CCC Intelligent Solutions Holdings Inc.,0001818201,7372,Services-Prepackaged Software,4228981873.612358,588994704.0,4423350361.850189
CCCC,4.380000114440918,3.759999990463257,-0.14155253602243356,-0.1595268251147718,3.044424995183945,0.23504438322878674,0.0999300664839815,9206393.592143059,"C4 Therapeutics, Inc.",0001662579,2836,"Biological Products, (No Diagnostic Substances)",466265260.7469635,123025136.0,462574510.1867409
CCEC,22.94875717163086,22.649999618530273,-0.013018463303533845,-0.03099275239587207,21.081762676239013,0.07438832162069642,0.016443526997183877,208734.12914276123,Capital Clean Energy Carriers Corp.,0001392326,4412,Deep Sea Foreign Transportation of  Freight,1347399847.7571855,59487853.0,1347399847.757185
CCEL,3.549999952316284,4.28000020980835,0.20563387811195843,0.1876595890196202,3.574850004911423,0.19725308864095936,-0.028069653263786742,26535.999584197998,CRYO CELL INTERNATIONAL INC,0000862692,8090,"Services-Misc Health & Allied Services, NEC",32573105.69243431,8062650.0,34508143.69161129
CCEP,89.69000244140625,105.76000213623047,0.17917269770755806,0.16119840861521983,97.09789474487305,0.08921004326733661,0.041039441664480814,183230897.26409912,COCA-COLA EUROPACIFIC PARTNERS plc,0001650107,2086,Bottled & Canned Soft Drinks & Carbonated Waters,48402547918.57864,449086551.0,47495394593.11237
CCG,0.5690000057220459,16.020000457763672,27.1546578148707,27.13668352577836,3.1759350073337553,4.044183971262277,3.018335569861609,173260.2506160736,Cheche Group Inc.,0001965473,6411,"Insurance Agents, Brokers & Service",,,
CCHH,4.579999923706055,1.25,-0.7270742312614447,-0.7450485203537829,13.21952494084835,-0.9054428955962329,-0.37826433957092076,128116.09491825104,CCH Holdings Ltd,0002074123,5812,Retail-Eating  Places,,,
CCI,89.98003387451172,75.83000183105469,-0.15725746517489647,-0.1752317542672347,83.54562129974366,-0.09235217057045986,-0.03307733295384341,291053427.7240753,CROWN CASTLE INC.,0001051470,6798,Real Estate Investment Trusts,32266538935.69565,425455439.0,32262286718.402176
CCJ,112.58999633789062,100.73999786376953,-0.10524912389692598,-0.1232234129892642,105.36230262756348,-0.04387057466020794,0.0038806870812595484,298120910.58044434,CAMECO CORP,0001009001,1090,Miscellaneous Metal Ores,41917185892.51861,435457978.0,43868035773.4814
CCK,94.26908874511719,115.16000366210938,0.22160938643924544,0.2036350973469072,105.60065567016602,0.09052356665096006,0.04296030252164029,102927507.14492798,"CROWN HOLDINGS, INC.",0001219601,3411,Metal Cans,12724979787.0,108760511.0,12524860845.052887
CCL,27.366668701171875,23.510000228881836,-0.14092575586757083,-0.15890004495990906,27.51248257637024,-0.1454787780920226,-0.00780660867213212,504807309.3298912,Carnival Corp Ltd.,0000815097,4400,Water Transportation,31816948407.39439,1369649119.0,32200451101.177803
CCLD,2.484999895095825,2.2300000190734863,-0.10261564860649852,-0.12058993769883675,2.697300001382828,-0.17324731474799626,-0.05326216761497804,601014.4866585732,"CareCloud, Inc.",0001582982,7372,Services-Prepackaged Software,95186244.56525302,42493859.0,94761306.38050604
CCM,5.0,4.679999828338623,-0.06400003433227541,-0.08197432342461364,4.313599996566772,0.08494061388711782,-0.031201564319119468,208825.9983062744,Concord Medical Services Holdings Ltd,0001472072,8011,Services-Offices & Clinics of  Doctors of  Medicine,605670347.6717687,130251685.0,609577863.4408164
CCNE,29.990562438964844,34.90999984741211,0.16403284928247142,0.1460585601901332,29.86006205558777,0.16912013720612262,0.07118619508135438,5335643.058395386,CNB FINANCIAL CORP/PA,0000736772,6022,State Commercial Banks,989929922.4625397,29620885.0,1034065090.8302116
CCO,2.4100000858306885,2.380000114440918,-0.012448120465286205,-0.03042240955762443,2.2983000403642655,0.03554804535603773,0.05618903543445852,13522545.509457588,"Clear Channel Outdoor Holdings, Inc.",0001334978,7310,Services-Advertising,1201461420.7939303,509093845.0,1211643409.361167
CCOI,17.65465545654297,10.050000190734863,-0.4307450397164083,-0.44871932880874654,18.179462323188783,-0.4471783591797651,-0.20702955116472144,16266251.93567276,"COGENT COMMUNICATIONS HOLDINGS, INC.",0001158324,4899,"Communications Services, NEC",461453793.0823517,51215736.0,514718156.5686264
CCS,53.54518508911133,64.51000213623047,0.20477690064701792,0.1868026115546797,62.118569679260254,0.03849786737392713,0.028408237991607965,17177178.62854004,"Century Communities, Inc.",0001576940,1531,Operative Builders,1809185457.3696136,28432900.0,1834206439.7392273
CCSI,35.5099983215332,35.36000061035156,-0.004224097951890937,-0.022198387044229162,29.241099882125855,0.2092568594509674,0.07811534102522777,5127557.676315308,"Consensus Cloud Solutions, Inc.",0001866633,7372,Services-Prepackaged Software,615534132.7761612,18324922.0,647969253.1046448
CCTG,0.5379999876022339,0.621999979019165,0.1561338166405979,0.13815952754825966,0.8849549950659275,-0.297139422358052,-0.6614075504862931,121216.84692203999,CCSC Technology International Holdings Ltd,0001931717,3640,Electric Lighting & Wiring Equipment,,,
CCU,11.729999542236328,11.880000114440918,0.012787773065504604,-0.005186516026833621,12.245292711257935,-0.02983126703710226,-0.008141661987009607,1401552.0174503326,UNITED BREWERIES CO INC,0000888746,2082,Malt Beverages,4234502927.215416,369502872.0,4389694161.646248
CCXI,10.229999542236328,13.399999618530273,0.30987294409995325,0.291898655007615,,,,37071326.02863312,Churchill Capital Corp XI,0002074973,3569,"General Industrial Machinery & Equipment, NEC",,,
CCZ,62.115440368652344,66.44999694824219,0.06978227239257162,0.051807983300233396,63.58958864212036,0.044982337002053674,0.014018103700291995,0.0,COMCAST CORP,0001166691,4841,Cable & Other Pay Television Services,,,
CD,8.609999656677246,4.070000171661377,-0.5272938055804681,-0.5452680946728063,5.25042498588562,-0.22482462227295952,-0.295905072425821,759559.9867582321,Chaince Digital Holdings Inc.,0001527762,6199,Finance Services,240611691.7280674,79409800.0,323197899.6315956
CDE,19.31999969482422,21.239999771118164,0.0993788875063133,0.08140459841397507,18.927240977287294,0.12219207208309868,-0.0025308486640258643,591604148.5599518,"Coeur Mining, Inc.",0000215466,1040,Gold and Silver Ores,20764287743.852165,1027934998.0,21833339122.24435
CDIO,2.130000114440918,1.8600000143051147,-0.12676060358178565,-0.14473489267412387,2.2809700036048888,-0.1845574420682714,-0.1539768466740209,48815.99920988083,"Cardio Diagnostics Holdings, Inc.",0001870144,2835,In Vitro & In Vivo Diagnostic Substances,5475017.720559239,2959469.0,5504612.382335544
