ticker,p0,p1,ret,rel_spy,ma200,px_vs_ma200,ma200_slope_40d,med_dollar_vol_60d,name,entity_id,sic,sic_description,approx_mcap_usd,shares_outstanding,mcap_now_usd,G1_transparent,note,name_sec,cik,asof,rev_ttm,ebit_ttm,op_margin,rev_growth_yoy,cash,investments,debt,lease_debt,short_debt,net_debt,ocf_ttm,capex_ttm,fcf_ttm,sbc_ttm,diluted_shares,notes,G3_has_cashflow,G4_no_refi_need,net_debt_to_ocf,G2_liquidity,pass_v1_screen
QCOM,226.91238403320312,168.74000549316406,-0.2563649348090536,-0.2743392239013918,166.11623596191407,0.0157947807814013,-0.003344032595095,2088593613.899231,QUALCOMM INC/DE,804328,3663,Radio & Tv Broadcasting & Communications Equipment,174940500640.86914,1050000000.0,177177005767.82227,True,,QUALCOMM INC/DE,0000804328,2026-06-28,44069000000.0,10219000000.0,0.23188636002632235,0.018771528307557128,4533000000.0,0.0,1991000000.0,0.0,1991000000.0,-2542000000.0,12401000000.0,1985000000.0,10416000000.0,3242000000.0,1069000000.0,,True,True,-0.2049834690750746,True,True
HLIT,15.8100004196167,11.779999732971191,-0.254901997449992,-0.2728762865423302,11.380400018692017,0.0351129761364137,0.0313389485900585,17301672.71938324,HARMONIC INC.,851310,3663,Radio & Tv Broadcasting & Communications Equipment,1278258764.5238829,109066445.0,1284802692.9761171,True,,HARMONIC INC.,0000851310,2026-07-03,344518000.0,44163000.0,0.12818778699516425,-0.13697031032375073,231862000.0,0.0,110611000.0,19512000.0,2944000.0,-101739000.0,9798000.0,8413000.0,1385000.0,37187000.0,109682000.0,,True,True,-10.383649724433559,True,True
KRMN,53.650001525878906,39.97999954223633,-0.2547996569403384,-0.2727739460326767,71.6363000869751,-0.4419030645958014,-0.0667633957600737,133300674.75700378,Karman Holdings Inc.,2040127,3728,"Aircraft Parts & Auxiliary Equipment, NEC",5445810081.943039,132533708.0,5298697585.170883,True,,KARMAN HOLDINGS INC.,0002040127,2026-06-30,589552000.0,99156000.0,0.16818872635492713,0.5023227249908899,51741000.0,0.0,5610000.0,16189000.0,5610000.0,-29942000.0,5861000.0,33532000.0,-27671000.0,1444000.0,132531000.0,,True,True,-5.108684524825115,True,True
PUMP,15.34000015258789,11.470000267028809,-0.2522816067186417,-0.27025589581098,12.720949997901917,-0.0983377602364153,0.0558295426926098,38813309.65356827,ProPetro Holding Corp.,1680247,1389,"Oil & Gas Field Services, NEC",1394051504.8036065,122823917.0,1408790360.7875242,True,,ProPetro Holding Corp.,0001680247,2026-06-30,1160087000.0,-11205000.0,-0.009658758351744309,-0.15135600944850325,783958000.0,0.0,786328000.0,57595000.0,21387000.0,59965000.0,191483000.0,212994000.0,-21511000.0,19497000.0,122714000.0,,True,True,0.313160959458542,True,True
SANM,264.8800048828125,198.47000122070312,-0.2507173151536686,-0.2686916042460068,183.38969982147216,0.0822309072642109,0.0615109742796788,152220927.7633667,SANMINA CORP,897723,3672,Printed Circuit Boards,10038784942.36615,53597356.0,10637467310.74646,True,,Sanmina Corporation,0000897723,2026-06-27,12763372000.0,530296000.0,0.04154826796555017,0.5856115197288774,1844942000.0,0.0,1957310000.0,260593000.0,0.0,372961000.0,901056000.0,306908000.0,594148000.0,88735000.0,55133000.0,,True,True,0.4139154503160736,True,True
CRDO,226.1000061035156,170.57000732421875,-0.2455992803196719,-0.2635735694120101,175.34477546691895,-0.0272307408645946,0.0863898340816615,1406644802.0225525,Credo Technology Group Holding Ltd,1807794,3674,Semiconductors & Related Devices,38836505734.073975,187951918.0,32058960029.86096,True,,Credo Technology Group Holding Ltd,0001807794,2026-08-01,1591045000.0,504963000.0,0.3173782011193901,1.6511451590058903,466869000.0,297389000.0,0.0,26205000.0,0.0,-738053000.0,500355000.0,61757000.0,438598000.0,235162000.0,194378000.0,,True,True,-1.475058708317095,True,True
CLVT,2.7300000190734863,2.069999933242798,-0.24175827150898,-0.2597325606013182,2.562350002527237,-0.1921478598937834,-0.0989579296448178,9639055.909347534,CLARIVATE PLC,1764046,7374,Services-Computer Processing & Data Preparation,1304914541.718755,639664003.0,1324104443.5078208,True,,CLARIVATE PLC,0001764046,2026-03-31,2447000000.0,122500000.0,0.050061299550469965,-0.03250039538193894,242200000.0,0.0,0.0,51300000.0,0.0,-190900000.0,592000000.0,258100000.0,333900000.0,66600000.0,640700000.0,,True,True,-0.32246621621621624,True,True
MTSI,353.7900085449219,268.95001220703125,-0.2398032569851904,-0.2577775460775287,263.5796994781494,0.0203745308895726,0.0978507298422806,424823123.7854004,"MACOM Technology Solutions Holdings, Inc.",1493594,3674,Semiconductors & Related Devices,20009948377.119877,76370931.0,20539962824.71234,True,,"MACOM Technology Solutions Holdings, Inc.",0001493594,2026-07-03,1163974000.0,210838000.0,0.18113634840640772,0.2836089184140238,89604000.0,994301000.0,340465000.0,6361000.0,340465000.0,-737079000.0,271186000.0,67108000.0,204078000.0,83642000.0,78409000.0,,True,True,-2.7179832292227473,True,True
TDC,36.83000183105469,28.049999237060547,-0.2383926732957947,-0.2563669623881329,29.817550039291383,-0.0592788743509002,0.0354242577743242,79309961.48395538,TERADATA CORP /DE/,816761,7372,Services-Prepackaged Software,2664449964.523316,93000000.0,2608649929.046631,True,,TERADATA CORPORATION,0000816761,2026-06-30,1691000000.0,127000000.0,0.07510348905972797,0.009552238805970115,414000000.0,0.0,0.0,8000000.0,0.0,-406000000.0,761000000.0,25000000.0,736000000.0,121000000.0,96200000.0,缺折舊攤銷標籤。,True,True,-0.533508541392904,True,True
LULU,132.08999633789062,100.61000061035156,-0.2383223302316716,-0.2562966193240098,152.7701495361328,-0.3414289315298763,-0.0628786522469042,337527984.0457916,lululemon athletica inc.,1397187,2300,Apparel & Other Finishd Prods of  Fabrics & Similar Matl,12795678926.0,108437957.0,10909942919.955276,True,,lululemon athletica inc.,0001397187,2026-05-03,11203543000.0,2048936000.0,0.18288286125201644,0.04220022614174379,0.0,0.0,0.0,2136008000.0,0.0,2136008000.0,1935871000.0,655919000.0,1279952000.0,68298000.0,115482000.0,,True,True,1.1033834382559582,True,True
DRS,47.86444091796875,36.59999847412109,-0.2353405205996855,-0.2533148096920238,41.761275691986086,-0.1235900276594144,0.0180394381405524,34952909.227371216,"Leonardo DRS, Inc.",1833756,3812,"Search, Detection, Navigation, Guidance, Aeronautical Sys",10061810319.122066,266891515.0,9768229041.755869,True,,"Leonardo DRS, Inc.",0001833756,2026-06-30,3779000000.0,398000000.0,0.10531886742524478,0.1046477638117509,270000000.0,0.0,358000000.0,118000000.0,10000000.0,206000000.0,501000000.0,138000000.0,363000000.0,29000000.0,268900000.0,,True,True,0.4111776447105788,True,True
ACLS,150.4199981689453,115.08000183105467,-0.2349421404605939,-0.2529164295529321,116.6675,-0.0136070299693171,0.0790778000039968,53870538.05923462,AXCELIS TECHNOLOGIES INC,1113232,3559,"Special Industry Machinery, NEC",3420742432.862892,30881489.0,3553841810.665695,True,,AXCELIS TECHNOLOGIES INC,0001113232,2026-06-30,866072000.0,89423000.0,0.10325123084454872,-0.033496710144539366,154996000.0,422049000.0,0.0,28242000.0,0.0,-548803000.0,75295000.0,9743000.0,65552000.0,21773000.0,31134000.0,,True,True,-7.288704429244969,True,True
SION,40.900001525878906,7.179999828338623,-0.8244498884970559,-0.8424241775893941,37.13582498311997,-0.8066557069459941,-0.0448636346446932,18251623.524665836,"Sionna Therapeutics, Inc.",2036042,2834,Pharmaceutical Preparations,292072099.26471615,45212399.0,324625017.05877733,False,建帳失敗: ValueError: max() iterable argument is empty,,,,,,,,,,,,,,,,,,,,False,False,,True,False
DFNS,47.0,10.239999771118164,-0.7821276644442944,-0.8001019535366326,201.1327500462532,-0.949088352002529,-0.462428613127693,5666145.094013214,T3 Defense Inc.,1787518,8742,Services-Management Consulting Services,607526887.401724,60270525.0,617170162.2051716,True,,T3 DEFENSE INC.,0001787518,2026-06-30,7885099.0,-37233593.0,-4.722019723531689,-0.7223419850892414,4085000.0,2175000.0,3084000.0,4047000.0,0.0,6536000.0,-13295000.0,196000.0,-13491000.0,20555000.0,480024.0,缺折舊攤銷標籤。,False,False,,True,False
YSS,29.780000686645508,8.960000038146973,-0.6991269364824098,-0.717101225574748,24.01381586099926,-0.6268814548253918,,28924941.59517288,York Space Systems Inc.,2086587,3760,Guided Missiles & Space Vehicles & Parts,1211494034.1817856,137357605.0,1230724146.0397768,True,,York Space Systems Inc.,0002086587,2026-06-30,398981000.0,-179642000.0,-0.4502520170133415,,534000000.0,0.0,147044000.0,30272000.0,5625000.0,-356684000.0,-286459000.0,4702000.0,-291161000.0,95589000.0,128095949.0,,False,True,,True,False
CAPR,28.530000686645508,9.399999618530272,-0.670522278573576,-0.6884965676659143,23.370650050640105,-0.5977861292620393,0.0079513099086443,37855751.70760155,"CAPRICOR THERAPEUTICS, INC.",1133869,2834,Pharmaceutical Preparations,574994621.1704378,58138989.0,546506474.4217358,False,,"CAPRICOR THERAPEUTICS, INC.",0001133869,2024-12-31,22270466.0,-42563242.0,-1.9111967392150662,-0.11548146708329388,11286996.0,140228881.0,0.0,1451114.0,0.0,-150064763.0,-39995742.0,1166871.0,-41162613.0,9765164.0,57926347.0,,False,True,,True,False
EYPT,13.149999618530272,4.579999923706055,-0.651711022314239,-0.6696853114065773,13.63194998025894,-0.6640245944022267,-0.0375754497544273,20613288.25521469,"EyePoint, Inc.",1314102,3826,Laboratory Analytical Instruments,394851585.4625359,86212138.0,394851585.4625359,True,,"EyePoint, Inc.",0001314102,2026-06-30,2789000.0,-316976000.0,-113.65220509143062,-0.9462599714825234,110458000.0,0.0,0.0,22367000.0,0.0,-88091000.0,-267298000.0,3981000.0,-271279000.0,35213000.0,86543.0,,False,True,,True,False
SOC,13.020000457763672,4.739999771118164,-0.6359447308397168,-0.653919019932055,9.48865000486374,-0.5004558321058832,-0.1379529175157772,36900888.11898232,Sable Offshore Corp.,1831481,1311,Crude Petroleum & Natural Gas,915217854.7803783,191869572.0,909461727.36454,True,,SABLE OFFSHORE CORP.,0001831481,2026-06-30,138396000.0,-405247000.0,-2.928169889303159,,21599000.0,0.0,732087000.0,21111000.0,0.0,731599000.0,-281561000.0,277201000.0,-558762000.0,56567000.0,153470125.0,,False,False,,True,False
BLDP,6.300000190734863,2.3399999141693115,-0.628571453440486,-0.6465457425328243,3.035150003433228,-0.2290331906092262,-0.05064395580692,15760155.02500534,Ballard Power Systems Inc.,1453015,3620,Electrical Industrial Apparatus,673757990.7085075,300784816.0,703836443.6234322,False,建帳失敗: ValueError: max() iterable argument is empty,,,,,,,,,,,,,,,,,,,,False,False,,True,False
ENVX,8.579999923706055,3.319999933242798,-0.6130536173934191,-0.6310279064857574,6.158550007343292,-0.4609120768226096,-0.1761193931948205,26449221.28047943,Enovix Corp,1828318,3690,"Miscellaneous Electrical Machinery, Equipment & Supplies",735152571.3217568,219448535.0,728569121.5502298,True,,Enovix Corporation,0001828318,2026-07-05,35879000.0,-178152000.0,-4.965355779146576,0.3488345864661655,33741000.0,442040000.0,521210000.0,9042000.0,216000.0,56515000.0,-107378000.0,16824000.0,-124202000.0,48030000.0,218502098.0,,False,False,,True,False
SPCE,7.519999980926514,3.039999961853028,-0.5957446848984593,-0.6137189739907976,3.0432000041007994,-0.0010515385920938,-0.0593190031298341,25612982.153749462,"Virgin Galactic Holdings, Inc",1706946,4700,Transportation Services,441144090.7415807,151595903.0,460851539.3370752,True,,"Virgin Galactic Holdings, Inc.",0001706946,2026-06-30,1038000.0,-257471000.0,-248.04527938342966,-0.38869257950530034,187340000.0,67714000.0,219039000.0,0.0,29983000.0,-36015000.0,-212451000.0,174010000.0,-386461000.0,20041000.0,110757000.0,,False,True,,True,False
BW,17.010000228881836,7.099999904632568,-0.5825984827103502,-0.6005727718026884,11.564300026893616,-0.3860415340209951,0.0736997722290153,40204042.64016152,"Babcock & Wilcox Enterprises, Inc.",1630805,3433,"Heating Equipment, Except Electric & Warm Air Furnaces",1047224445.2341146,148965066.0,1057651954.3935844,True,,"BABCOCK & WILCOX ENTERPRISES, INC",0001630805,2026-06-30,821946000.0,22488000.0,0.027359461570468133,0.4264818944646436,308634000.0,1700000.0,0.0,17623000.0,0.0,-292711000.0,-34729000.0,23440000.0,-58169000.0,16311000.0,154513000.0,,False,True,,True,False
EOSE,8.970000267028809,3.880000114440918,-0.5674470458264417,-0.5854213349187799,8.368150000572205,-0.5363371696043202,-0.2043204048086708,97566985.42971613,"Eos Energy Enterprises, Inc.",1805077,3690,"Miscellaneous Electrical Machinery, Equipment & Supplies",1314645517.637283,364167744.0,1412970888.395691,True,,"Eos Energy Enterprises, Inc.",0001805077,2026-06-30,214248000.0,-305614000.0,-1.4264497218177066,5.338698224852071,305491000.0,0.0,617118000.0,23707000.0,0.0,335334000.0,-307897000.0,112294000.0,-420191000.0,22260000.0,339799132.0,,False,False,,True,False
TE,10.40999984741211,4.599999904632568,-0.5581171976889017,-0.5760914867812399,6.511350013017655,-0.2935412939811048,0.0312441533275433,212873642.0208931,T1 Energy Inc.,1992243,3674,Semiconductors & Related Devices,1260575904.2742376,294527066.0,1354824475.5117102,True,,T1 Energy Inc.,0001992243,2026-06-30,996851000.0,-227031000.0,-0.2277481790157205,4.2698547797907604,79109000.0,0.0,549947000.0,228554000.0,49593000.0,699392000.0,3867000.0,188677000.0,-184810000.0,14707000.0,280129000.0,,True,False,180.86164985777089,True,False
HTZ,5.170000076293945,2.299999952316284,-0.5551257411266786,-0.5731000302190168,4.423449995517731,-0.4800438674231951,-0.1397387604124145,39978882.14946985,"HERTZ GLOBAL HOLDINGS, INC",1657853,7510,Services-Auto Rental & Leasing (No Drivers),707312534.5313652,315764523.0,726258387.8431742,False,"建帳失敗: RuntimeError: HTZ 缺 OperatingIncomeLoss,無法建模",,,,,,,,,,,,,,,,,,,,False,False,,True,False
AMPX,21.75,9.890000343322754,-0.5452873405368849,-0.5632616296292231,13.58325003862381,-0.2718973503984204,-0.0324077161930556,60420428.60889435,"Amprius Technologies, Inc.",1899287,3690,"Miscellaneous Electrical Machinery, Equipment & Supplies",1390687550.2304,146080618.0,1444737362.1728,False,建帳失敗: ValueError: max() iterable argument is empty,,,,,,,,,,,,,,,,,,,,False,False,,True,False
BAK,4.099999904632568,1.8899999856948853,-0.539024383010501,-0.5569986721028393,3.279075003862381,-0.4236179460766593,-0.0325373561666549,4124380.023896694,BRASKEM SA,1071438,2860,Industrial Organic Chemicals,889787257.3623437,451668652.0,853653745.8188281,False,建帳失敗: ValueError: max() iterable argument is empty,,,,,,,,,,,,,,,,,,,,False,False,,True,False
MPLT,29.76000022888184,13.770000457763672,-0.5372983752735325,-0.5552726643658707,21.96702499866485,-0.373151327564811,-0.0106880675189191,11580673.877620695,"MapLight Therapeutics, Inc.",1770069,2834,Pharmaceutical Preparations,564827516.866991,42436326.0,584348228.4458084,False,建帳失敗: ValueError: max() iterable argument is empty,,,,,,,,,,,,,,,,,,,,False,False,,True,False
DGXX,8.039999961853027,3.75,-0.5335820873392498,-0.5515563764315881,3.920250006318093,-0.0434283543252874,-0.0124866091184129,14284144.692826273,Digi Power X Inc.,1854368,6199,Finance Services,346765281.8356991,101393355.0,380225081.25,False,"建帳失敗: RuntimeError: DGXX 缺 OperatingIncomeLoss,無法建模",,,,,,,,,,,,,,,,,,,,False,False,,True,False
MRLN,7.179999828338623,3.3499999046325684,-0.5334261859714107,-0.5514004750637489,8.270799998044968,-0.5949605956588924,-0.14666453910081,6369214.906716347,"Merlin, Inc.",2028707,7373,Services-Computer Integrated Systems Design,284000467.256855,101067784.0,338577066.761425,False,,"MERLIN, INC.",0002028707,2026-06-30,,-63809157.0,,,183550000.0,321000.0,0.0,2190000.0,0.0,-181681000.0,-27004713.0,3931000.0,-30935713.0,6849000.0,91309267.0,缺折舊攤銷標籤。,False,True,,True,False
BKSY,42.380001068115234,20.5,-0.5162812769388234,-0.5342555660311616,27.113049993515016,-0.2439065319134787,0.0138591532585987,28408807.16743469,BlackSky Technology Inc.,1753539,3663,Radio & Tv Broadcasting & Communications Equipment,890524658.326954,40924846.0,838959343.0,True,,BLACKSKY TECHNOLOGY INC,0001753539,2026-06-30,108922000.0,-47318000.0,-0.4344209617891702,0.04070245170166831,36897000.0,197283000.0,199166000.0,10493000.0,0.0,-24521000.0,-54157000.0,0.0,-54157000.0,16298000.0,38424000.0,缺資本開支標籤。,False,True,,True,False
LWLG,11.020000457763672,5.349999904632568,-0.5145190850819381,-0.5324933741742763,7.191850024461746,-0.2561024094724536,0.0335184478533445,20540194.664621357,"Lightwave Logic, Inc.",1325964,3080,Miscellaneous Plastics Products,790878035.7930422,154167255.0,824794799.5474648,False,,"Lightwave Logic, Inc.",0001325964,2023-09-30,,-21015279.0,,,30876646.0,0.0,0.0,2942791.0,0.0,-27933855.0,-12680162.0,1949470.0,-14629632.0,495375.0,153479343.0,,False,True,,True,False
IPX,44.56999969482422,21.75,-0.5120035865172832,-0.5299778756096214,34.03067500114441,-0.3608707438430599,-0.1189504538873267,6275741.0309791565,IPERIONX Ltd,1898601,1090,Miscellaneous Metal Ores,6632104266.968651,319927854.0,6958430824.5,False,建帳失敗: ValueError: max() iterable argument is empty,,,,,,,,,,,,,,,,,,,,False,False,,True,False
FLY,44.2400016784668,21.670000076293945,-0.5101718070946295,-0.5281460961869677,27.530149993896483,-0.2128629854505606,-0.0238927142408695,76657896.17404938,Firefly Aerospace Inc.,1860160,3760,Guided Missiles & Space Vehicles & Parts,3527215819.0621567,167404645.0,3627658669.921961,True,,Firefly Aerospace Inc.,0001860160,2026-06-30,287013000.0,-338659000.0,-1.1799430687808565,1.7917379970430316,459817000.0,175447000.0,7410000.0,23871000.0,7410000.0,-603983000.0,-264415000.0,62078000.0,-326493000.0,46188000.0,161784000.0,,False,True,,True,False
ABTC,16.200000762939453,7.989999771118164,-0.5067901608130296,-0.5247644499053679,18.197799963951116,-0.5609359490187861,-0.4281976911750598,9715604.389381409,American Bitcoin Corp.,1755953,6199,Finance Services,651654925.7440166,82802406.0,661591204.9880333,False,,American Bitcoin Corp.,0001755953,2023-09-30,,-12894026.0,,,1405000.0,0.0,10227728.0,0.0,7733271.0,8822728.0,2614177.0,0.0,2614177.0,-455556.0,71487408.0,缺資本開支標籤。,True,False,3.3749543355327507,True,False
BYND,23.280000686645508,11.789999961853027,-0.4935567176071296,-0.5115310066994678,23.07145003795624,-0.488978805300205,-0.2180125976492967,17973472.1789999,"BEYOND MEAT, INC.",1655210,2000,Food and Kindred Products,5968025418.044541,515818978.0,6081505730.943068,True,,"BEYOND MEAT, INC.",0001655210,2026-06-27,258845000.0,-314420000.0,-1.2147037802545926,-0.14105716551685232,171369000.0,0.0,323796000.0,5220000.0,29459000.0,157647000.0,-110113000.0,9900000.0,-120013000.0,34752000.0,591868891.0,,False,False,,True,False
RDW,20.68000030517578,10.529999732971191,-0.4908123995367762,-0.5087866886291145,10.580600016117096,-0.0047823642391572,0.0464252623914196,179811475.13074875,Redwire Corp,1819810,3760,Guided Missiles & Space Vehicles & Parts,2564924225.558768,249992609.0,2632422106.0147715,True,,Redwire Corporation,0001819810,2026-06-30,426272000.0,-215260000.0,-0.5049827340289768,0.6310201145577055,556967000.0,0.0,48061000.0,37243000.0,4500000.0,-471663000.0,-76189000.0,22014000.0,-98203000.0,74027000.0,220466669.0,,False,True,,True,False
PCT,12.229999542236328,6.389999866485596,-0.4775143004365848,-0.495488589528923,8.217325010299682,-0.222374695113519,-0.1123874300282404,29098808.34827423,"PureCycle Technologies, Inc.",1830033,2821,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",1263691247.2360897,200904810.0,1283781709.076314,True,,"PureCycle Technologies, Inc.",0001830033,2026-06-30,13764000.0,-181246000.0,-13.168119732635862,3.261300309597523,165223000.0,59593000.0,0.0,67942000.0,0.0,-156874000.0,-159834000.0,52414000.0,-212248000.0,9676000.0,184240000.0,,False,True,,True,False
ASPI,8.010000228881836,4.199999809265137,-0.475655469506592,-0.4936297585989302,5.542925004959106,-0.2422773525697155,-0.1546998524862528,15436131.944906712,ASP Isotopes Inc.,1921865,2890,Miscellaneous Chemical Products,494800555.11496186,125903447.0,528794453.3858233,True,,ASP Isotopes Inc.,0001921865,2026-06-30,30852050.0,-99070078.0,-3.2111343654635593,5.7342748759262285,219596000.0,35300000.0,59769000.0,5861000.0,54513000.0,-179169000.0,-67803000.0,15773000.0,-83576000.0,18659000.0,122715677.0,,False,True,,True,False
SERV,9.420000076293944,4.945000171661377,-0.4750530645848084,-0.4930273536771467,8.717050023078919,-0.432720913775969,-0.1498382723487791,21266167.582583427,Serve Robotics Inc. /DE/,1832483,3569,"General Industrial Machinery & Equipment, NEC",406658212.79144335,86707507.0,428768636.9993301,True,,SERVE ROBOTICS INC.,0001832483,2026-06-30,7791000.0,-192965000.0,-24.767680657168526,4.264189189189189,79112000.0,161296000.0,0.0,9697000.0,0.0,-230711000.0,-139553000.0,30253000.0,-169806000.0,35013000.0,80310583.0,,False,True,,True,False
RKLB,122.38999938964844,64.26000213623047,-0.4749570842659431,-0.4929313733582813,79.47357513427734,-0.1914293269472557,0.0231266173519604,1386424940.3461456,Rocket Lab Corp,1819994,3760,Guided Missiles & Space Vehicles & Parts,37420839692.08623,598350482.0,38450003251.53453,True,,Rocket Lab Corp,0001819994,2026-06-30,769146000.0,-223494000.0,-0.290574221279185,0.5252873996307483,2129485000.0,258105000.0,1716000.0,115194000.0,0.0,-2270680000.0,-222461000.0,148678000.0,-371139000.0,81609000.0,629681803.0,,False,True,,True,False
WOLF,52.95000076293945,28.350000381469727,-0.464589235637701,-0.4825635247300393,28.83269998073578,-0.0167413943053741,0.0103981227562306,130187373.87971878,"WOLFSPEED, INC.",895419,3674,Semiconductors & Related Devices,1394308840.457405,52995396.0,1502419496.8161392,True,,"WOLFSPEED, INC.",0000895419,2026-06-28,665100000.0,-549400000.0,-0.8260411968125094,-0.12452283796235353,576300000.0,512300000.0,0.0,106600000.0,0.0,-982000000.0,-203200000.0,176900000.0,-380100000.0,40700000.0,6388000.0,,False,True,,True,False
QFIN,16.90999984741211,9.0600004196167,-0.4642223239875881,-0.4821966130799263,14.390400671958924,-0.3704136093117283,-0.1292086025503058,16535769.926309586,"Qfin Holdings, Inc.",1741530,6199,Finance Services,2043244309.903431,243823900.0,2209044636.31258,False,"建帳失敗: RuntimeError: QFIN 缺 OperatingIncomeLoss,無法建模",,,,,,,,,,,,,,,,,,,,False,False,,True,False
RXT,5.920000076293945,3.190000057220459,-0.4611486459274724,-0.4791229350198106,2.737595005184412,0.1652563842275025,0.2123372544145552,39335767.23217964,"Rackspace Technology, Inc.",1810019,7370,"Services-Computer Programming, Data Processing, Etc.",764618550.0,254872850.0,813044406.0839415,True,,"RACKSPACE TECHNOLOGY, INC.",0001810019,2026-06-30,2702200000.0,-88200000.0,-0.0326400710532159,0.0033790056069213925,110600000.0,0.0,2786700000.0,115900000.0,24800000.0,2792000000.0,104000000.0,63000000.0,41000000.0,40100000.0,250100000.0,,True,False,26.846153846153847,True,False
VELO,21.51000022888184,11.609999656677246,-0.460251067729497,-0.4782253568218352,13.818199970722198,-0.1598037601658432,0.0928621716362314,22090849.968481064,"Velo3D, Inc.",1825079,3559,"Special Industry Machinery, NEC",361677577.5,32149118.0,373251248.9424763,True,,"Velo3D, Inc.",0001825079,2026-06-30,57561000.0,-49808000.0,-0.8653081079202932,0.3152290643208042,91144000.0,0.0,0.0,22428000.0,0.0,-68716000.0,-53295000.0,5374000.0,-58669000.0,8461000.0,29448322.0,,False,True,,True,False
IMSR,9.489999771118164,5.150000095367432,-0.457323475281746,-0.4752977643740842,7.280524997711182,-0.2926334162733505,-0.2329880355332785,8827647.453665733,Terrestrial Energy Inc. /DE/,2019804,3443,Fabricated Plate Work (Boiler Shops),527557566.9405546,105935254.0,545566568.2027731,False,建帳失敗: ValueError: max() iterable argument is empty,,,,,,,,,,,,,,,,,,,,False,False,,True,False
LAC,5.510000228881836,3.0,-0.4555354128163438,-0.473509701908682,4.459550014734268,-0.3272863876202627,-0.1260289314267416,27373112.98263073,LITHIUM AMERICAS CORP.,1966983,1000,Metal Mining,1078237551.0967417,363042943.0,1089128829.0,False,建帳失敗: ValueError: max() iterable argument is empty,,,,,,,,,,,,,,,,,,,,False,False,,True,False
BBAI,5.340000152587891,2.9200000762939453,-0.4531835219370089,-0.4711578110293472,4.29359999537468,-0.3199179990125903,-0.1442970162670209,73616664.0427351,"BigBear.ai Holdings, Inc.",1836981,7372,Services-Prepackaged Software,1414508777.2140791,479494493.0,1400123956.1425266,True,,"BigBear.ai Holdings, Inc.",0001836981,2026-06-30,131627000.0,-155200000.0,-1.179089396552379,-0.13721724424984105,36278000.0,0.0,16643000.0,6107000.0,16643000.0,-13528000.0,-71627000.0,1075000.0,-72702000.0,19777000.0,479119921.0,缺折舊攤銷標籤。,False,True,,True,False
APLD,47.93999862670898,26.3700008392334,-0.449937388514196,-0.4679116776065343,32.20065003395081,-0.1810724065684964,-0.0198301824904449,533176000.5317688,Applied Digital Corp.,1144879,7374,Services-Computer Processing & Data Preparation,7260495535.445343,291469112.0,7686040728.050613,False,,APPLIED DIGITAL CORPORATION,0001144879,2026-02-28,284142000.0,-183018000.0,-0.6441075237029372,1.0489778258518117,1730440000.0,0.0,0.0,63152000.0,0.0,-1667288000.0,-36005000.0,171873000.0,-207878000.0,107212000.0,3523925.0,,False,True,,True,False
PLUG,3.940000057220459,2.1700000762939453,-0.4492385673149432,-0.4672128564072815,2.472249998450279,-0.1222570218812005,-0.0628280296415365,117439793.65530014,PLUG POWER INC,1093691,3620,Electrical Industrial Apparatus,2920138011.097768,1397195278.0,3031913859.85754,True,,PLUG POWER INC,0001093691,2026-06-30,744087000.0,-1285580000.0,-1.7277280748084565,0.1058833845586793,161894000.0,0.0,0.0,214712000.0,0.0,58355000.0,-482562000.0,40806000.0,-523368000.0,53266000.0,1391212670.0,,False,False,,True,False
EVMN,22.170000076293945,12.270000457763672,-0.4465493723257221,-0.4645236614180603,19.91994994163513,-0.3840345736954955,-0.0767573201664906,7650443.023490906,"Evommune, Inc.",2044725,2834,Pharmaceutical Preparations,452925553.6267891,36292113.0,445304243.1232109,True,,"Evommune, Inc.",0002044725,2026-06-30,10000000.0,-101893000.0,-10.1893,,60034000.0,227973000.0,0.0,7677000.0,0.0,-280330000.0,-74153000.0,501000.0,-74654000.0,12808000.0,36135644.0,,False,True,,True,False
KDK,6.900000095367432,3.819999933242798,-0.4463768289209887,-0.4643511180133269,7.1873499715328215,-0.4685106543617884,-0.0983569466787901,3956842.054247856,"Kodiak AI, Inc.",1853138,7373,Services-Computer Integrated Systems Design,702163595.0,200618170.0,766361396.0072923,True,,"Kodiak AI, Inc.",0001853138,2026-06-30,7152000.0,-150207000.0,-21.00209731543624,-0.5552238805970149,46750000.0,104306000.0,42160000.0,5662000.0,12700000.0,-103234000.0,-121199000.0,26254000.0,-147453000.0,26594000.0,193203000.0,,False,True,,True,False
BIOA,17.200000762939453,9.59000015258789,-0.4424418763253023,-0.4604161654176405,16.926625027656556,-0.4334369588196874,0.0824897882650528,10419863.66891861,"BioAge Labs, Inc.",1709941,2834,Pharmaceutical Preparations,446576903.5600624,45896909.0,440151364.3133125,True,,"BIOAGE LABS, INC.",0001709941,2026-06-30,10355000.0,-106271000.0,-10.26277160791888,1.6805591509189748,73964000.0,307281000.0,0.0,2835000.0,0.0,-378410000.0,-87601000.0,488000.0,-88089000.0,14038000.0,44838893.0,缺折舊攤銷標籤。,False,True,,True,False
